"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"correctPos"	"responsePos"
"main"	106	"charlieConf "	" oneCued "	0	" right "	8	225	"T "	2	"M "	0	1	0	1	"JKCTUGIMVSNLYHXFBPOREDQAZW"	"LJEZNIBMTCSXYQFUWROPGHAKVD"	"NZLJKWSGIYDQAOTCXHBFPRUMVE"	"IBGZMTPJQKXNWCYUFHERLVADOS"	"NOFRDBHKWXGYITAQLSCMVZJUEP"	"LHIPBCZQVWRFSKUOMNXJTGEADY"	"PEBLRIVUAQCTMWKGHNZXOFJSYD"	"HDJEBQZCFVXNOIRYPGMTKLSAWU"	0	7	8
"main"	107	"charlieConf "	" oneCued "	0	" right "	8	45	"S "	0	"S "	1	2	0	0	"OFZELCWNDVGRHKXABYPMTIUSQJ"	"ROXCPQUEMLDKHBTVSFGNAYWIZJ"	"NLTYBMAIKSRUEDXQCZGVPJWOFH"	"XOCUSRJMBLTVQKZFHNIDWPEAGY"	"VXIZETUDCMFGHKBWRAPNQSLYOJ"	"RNTSGCBZKXFWVUHDIYQJMEPOLA"	"KRYXHLMNZDJQOTWIBGSAPUEFVC"	"CFZMAGVYIDKXPEWJNTOHRUQSBL"	0	9	9
"main"	108	"charlieConf "	" oneCued "	0	" right "	8	90	"U "	0	"F "	0	4	0	1	"XILZWHBKFJSUETQNGRADPYOCVM"	"HDWSQXYTMRBEVKPCFIOAULZGNJ"	"RLFVUWGQESBNCOIDATYXHKMPZJ"	"SNQJOCXYWHFITPURKMVEZBDALG"	"VJTKOHADENFUSBIXCPLMWYZRQG"	"PINFAUSWZYMRKDHVJXLBQOCGTE"	"REDQIMHWJYBKLATPFNOVCSUZXG"	"CBUJESZKVOTQYGDIAFNRMLWXHP"	0	10	11
"main"	113	"charlieConf "	" oneCued "	0	" right "	8	45	"E "	0	"I "	0	7	0	1	"TFCVPQODKJBXGSULNHAIZYWMER"	"VIGWRYBZTHXSPNDOMUJCFQEALK"	"ZYNLMPUECSFJWIXAGDTQBHRKVO"	"XUEAMFBHRZCTDOSWGLNPKVJQYI"	"AQHREMUDKBNTXSWOYGFPZLCVIJ"	"QDCEUHRJZBSWOIMPVANFTLKXYG"	"TBXRCNDVEIHKPQUFMJOWSGLYAZ"	"GZNFWOCIEADXQHYVRBKUPJMLST"	0	7	8
"main"	114	"charlieConf "	" oneCued "	0	" right "	8	45	"G "	0	"T "	0	6	0	1	"JGFZEMHBXILNDKTWUPOYCQASRV"	"HWGJXLKFDQBEMPUTVCYAZSONIR"	"NFHYZBTLUWPQCDVEAORIJMKXSG"	"MZFXVATCUYKQIPWDOJBRENSLGH"	"OLQAXWKSEFUIVRYZMTDCBGNJPH"	"PLFBGSYOXEWJCKIUMNRADHTZVQ"	"WCJUXITGMBPYLFSAHDKQRVNZEO"	"FPDVKQZHYEGTSACULMOWRIXBNJ"	0	6	7
"main"	115	"charlieConf "	" oneCued "	0	" right "	8	315	"E "	0	"F "	0	3	0	2	"WOCYFXTQRDIZVHBANESKPULJGM"	"PCAWINLUFYJGBEDXVRTKSMQZHO"	"BHYFLCSXQDNUGRJKWETZPMOVAI"	"HDTIUGLCAFBEQJYPMNWZXRSKVO"	"YSAKVNPFMCEIWHLGQRZUXODBTJ"	"RFWLIHBGTPKMQZYUONCSXDEJAV"	"QVYXWLPKGRCENUFZSIJATHBOMD"	"ZDXHLEMUKNICTBGYVFRWJSPAOQ"	0	9	11
"main"	116	"charlieConf "	" oneCued "	0	" right "	8	180	"P "	0	"I "	0	3	0	1	"YVDBRQACPIXEGSOFLNWHKJUMZT"	"ODRXBWAMULNSHKIZQTVPJCYEFG"	"KOGZXFBCTHMVUIQSENRPLAJWDY"	"ERQWOASUYMIPGVJTCXFLZDBNHK"	"OFTZVLBYDEGKQINAWRJSXMPUCH"	"DNBYMIGHCZWVAPQUJKFOLSXRET"	"OUDTEXCSHVPJFYWGZIABRMQNKL"	"OUDETXIHMCRYALWNVZKJQGPBFS"	0	10	11
"main"	117	"charlieConf "	" oneCued "	0	" right "	8	90	"W "	0	"W "	1	7	0	0	"YVZRCXEHWLUATNKQFMPBOSGIJD"	"MGRTOSQUYCJVAPDKZENBHXLIWF"	"VSOBJTGWLPRZXQHMKAYCEFUIDN"	"XMPOIDWQNTCSRLBZUHYJFKEAGV"	"VPILHRUGMABKSQZNJFYWTXEOCD"	"TEOHLRXWKQZCVJAMPBFUNIYDGS"	"QNPSHWVTBMIEKDZFOACJYRGULX"	"PTGOFLWXUREBVCINJSDKAHZQYM"	0	6	6
"main"	119	"charlieConf "	" oneCued "	0	" right "	8	315	"G "	0	"Y "	0	6	0	2	"GQLTHIAVKZERCMFWUSJPBXYNOD"	"VDSPKEMNZOLYAFWQCIXURGHBTJ"	"ATOWLRFPJGQKUNDBCYVZIXEHSM"	"IXYOAPLEZVDFHSGRMJBQUCTNWK"	"YDNAPVFEQZXWJCMHBGLRKSUIOT"	"AVXJLISDKWQRYFZECBUMGNPHOT"	"BWZMLIQDYEGXJVOSTFRCNUAHPK"	"NWIKQYZCHARXLFVMUPDTJEGOSB"	0	8	10
"main"	120	"charlieConf "	" oneCued "	0	" right "	8	90	"E "	0	"R "	0	1	0	9	"MKJVQYZOSWRPTGIAHCDFNXLBUE"	"VUTCNDBRMFXQPYJZEKIOASGWLH"	"NBAOPHEMVGYJUFCTDLWIKXSRQZ"	"NSZCYOVALJXFTBHWEUKRDMQGIP"	"CTKQMBOWZGLEUVJYSPANRXDIFH"	"UYHONFEIQZKTVBRXJMDAWPGLSC"	"UBYILNPXMFGEVKQAZORCWSTJHD"	"TBILVQDWXKZCOSGHRJNYFEAMUP"	0	7	16
"main"	121	"charlieConf "	" oneCued "	0	" right "	8	270	"A "	0	"H "	0	7	0	1	"DIHVWEJARPSXTBUNMLGYCZFKQO"	"AKXYDNJQMRPLCGVOBITUHSZWFE"	"BDVMKACHXOTLZWYJUGQFEIPRNS"	"GUZHEMCSLJRKOIQTVPAYFBDXWN"	"LJNDUQMRZPOKXCGHTIEWASVBYF"	"HWVBLGYENKODZXJUMIQCATPSFR"	"SZHRGUCWAIQJDTMXNOBYEVKPLF"	"MDGPJOBHAVIQRYCLWKUEFNZXTS"	0	7	8
"main"	122	"charlieConf "	" oneCued "	0	" right "	8	315	"S "	0	"P "	0	4	0	1	"JXMGFNSOVPYWKRCLTQUZAEDHIB"	"BVIRWYFECGTAKLNMHXPJUZQDSO"	"GJQMXBFVEHZSLDOICYARNKWTUP"	"HUAXJDLGKWEZQYPCBIRVSTMNOF"	"WAZNJLRKPSOFIVQDEHXBGYUTMC"	"EFHLAMNCWYJOZVQUXRDBSKPTGI"	"KXHYPOIJZACTQDLWNBUSVEMGFR"	"FONRQSPXAVTIDWUZBLEMCJHKGY"	0	8	9
"main"	123	"charlieConf "	" oneCued "	0	" right "	8	180	"P "	0	"Q "	0	7	0	1	"VFSWLYOJXQPATINZHKRDBUGMEC"	"YFQAOKWBIRJEPXHNLGTVDZCSUM"	"TZDCMKANOWRIFGUJHYQLVXEPBS"	"YTAQILUDOJZWCRPNKEVSHFBMGX"	"FCYQSJXVERDNABTKGHWLMUZIOP"	"HUDKOBSGIJMWZXLATCPNRYQVFE"	"YFUOHMZLRAWCSTNKGJPEDQXIVB"	"JCIHTEDGYSQPNWKUFBXOZVMLAR"	0	10	11
"main"	124	"charlieConf "	" oneCued "	0	" right "	8	135	"I "	0	"F "	0	0	0	-7	"KUCIJPGSVDFEQWBRHYXLTZNMAO"	"IQFSMLORKGHANWTZVECXDPYBUJ"	"RTNVLBWGSHIOEFKAXMZDQPUCYJ"	"TQGXHSPCUMZARYJOKVNLEDFBWI"	"BFVTGXWZHCLQNEYAOIUKSPRMDJ"	"NVSPOGUYCIKZRWLDJXMATEBFHQ"	"UJCRKWLDIVQSZXYNBGMTAFEHOP"	"JLYGCFKDAOPESRWQZBXUNIHMTV"	0	10	3
"main"	125	"charlieConf "	" oneCued "	0	" right "	8	45	"Q "	2	"D "	0	3	0	5	"IZBOPMQVHWALDYRXUKFSECJGTN"	"TADJYXLVOZMFRGBSHEKNIWPQCU"	"IFGEABLPXWZTUMJRNQCSOYHDKV"	"GVEPFODSAHYQTUILJKXNBMZWCR"	"PSDOWXIGLFJQMRTZCUVEBYHNKA"	"QFULVWMHJEGPSIKXDCBORYZANT"	"MHLURWPKQOVXSFJADENBTCIZGY"	"VKWSFBMAYCEPGJNIQHRDXOLTUZ"	0	6	11
"main"	126	"charlieConf "	" oneCued "	0	" right "	8	0	"Y "	0	"I "	0	0	0	1	"EMLRDNXIYQKBZCASOTVPHWGUJF"	"HXFTEWMLSKBZQONYVJPCURIAGD"	"CIGMBZJXYAVOENDHRSWKPTQUFL"	"CHDLEJVYKPBTZUSRXNWMOIFQAG"	"AFCPHTQNGLMBWJVUKXIRZSEOYD"	"XOKQTREMZNPIGLWYJHCBSFVADU"	"TWNVAOFCIHGXQZRKEDJPLSUYBM"	"LKZBDHRPIMVXJYFTESWAGONUCQ"	0	7	8
"main"	129	"charlieConf "	" oneCued "	0	" right "	8	45	"O "	0	"Q "	0	4	0	1	"FNIKAUOZYWMHEJSLBDGTCQPVRX"	"KNDRJBVYCIGAUWPOMHZXEFTQLS"	"ADZPHQCYIXUFWNMOVETLRJSKGB"	"ZBYNPVOTLSKGQHAUEXJWMIFDRC"	"FITXAMNVQOSLUEBZCRGHPDJYWK"	"IZKMFWVNBTHLYJORDCPUGAESQX"	"LZVKQHNMIETUYCDFXJASRBOGWP"	"BPQLEKYJIGDXWFTHZMCUARSOVN"	0	8	9
"main"	130	"charlieConf "	" oneCued "	0	" right "	8	315	"T "	0	"Q "	0	0	0	1	"XBKVJGRPOIQTFLEHWASMCDUZNY"	"OWMNAXLBYQEJZTCDURGVSHIKFP"	"BLGRUDAEMTQFVYOSPCKIJZXNHW"	"DCHLNYGMUAVIBSJETXPKWZROQF"	"XAKJYQLGUBRPCNTFZMHOIWVDSE"	"BYQVAOZLUSJWCDMKXEHIPRGNTF"	"TMCZXGWLHPRNSFQJOBAUKYIDEV"	"NTZWKVLYDHSIMEXAUFQROPCBGJ"	0	10	11
"main"	132	"charlieConf "	" oneCued "	0	" right "	8	45	"E "	0	"E "	1	1	0	0	"YBCVRZIDTFWXOQUSGNPEAMHLKJ"	"ASMUOCRHBKEIYLXZDNGQTPWJFV"	"VZETYPKJHRUOWFQBMDXSILCGNA"	"DSQOINMHWXVZYEKABTGCJFLPUR"	"LTJZBFWOYCNQSKHVPMGIEAXDRU"	"SWHAPCMQFTBJDNVGXIOLEUYKRZ"	"EVQDUZSHFCJRWYKTIOBMLNGAXP"	"POHXGLBJTNWACFUEKMDQRZSYVI"	0	10	10
"main"	137	"charlieConf "	" oneCued "	0	" right "	8	225	"S "	0	"G "	0	1	0	2	"WILNMUZXVFSAEGTDQRPKHBYOCJ"	"BAJKXUMGPSNDIWCZLOQVYEHTFR"	"TGSKWVMERPNCAJHQBDIYUOLFXZ"	"SYZXWVIKMLBJHOFUCQPTADRNEG"	"QAFJWSOVTMZYBKLXHNDGIPCREU"	"TYQCJWSXBKLROMZEADUPFGIHNV"	"RNMDHFVCSPUZBLAKYTJEGXQWIO"	"ECFPWKNVAZXBRDSIJYMOQGTUHL"	0	7	9
"main"	138	"charlieConf "	" oneCued "	0	" right "	8	180	"C "	2	"C "	1	3	0	0	"WGZJDSAOVKNFIXEQCRBMPLUHTY"	"NUBOTMWEACRZDIFPXQGYKSVLHJ"	"XNSCKODGUMWVBRZIPQJHLYEFTA"	"QIMOUEZKCRLSXTDJNBYWHPAFVG"	"FYLTXQCAJHOUNVSZWGIBEPDKRM"	"NAIDSWZOHLYUXFGVMRPKCQETJB"	"DQTJIAUMOHXRLNZGFKEPBSVYCW"	"VHFMJCUOAIBXYKWSNQLETDGZRP"	0	8	8
"main"	140	"charlieConf "	" oneCued "	0	" right "	8	180	"K "	0	"K "	1	3	0	0	"YERCHQBIANDMOTXPJGVKFUSWZL"	"JRLKAXGVHTDFEPUOBSINYMCWZQ"	"FZBLPTDOVGHRAXQYIUSCEMWJKN"	"BWJNTVAKZXDHYPOFEGLMSQUCRI"	"KAOHIJUZBTRFXCWGVYDSPQELMN"	"LUHQOZJSVMDRNGPIBXYWTAEKFC"	"BYUSMRZLPCIKHDQTONWEFVGJAX"	"QTDMIJZSYLOGRWUEAXBNCPKFVH"	0	7	7
"main"	143	"charlieConf "	" oneCued "	0	" right "	8	225	"E "	0	"F "	0	3	0	-5	"XRWEGYFAKTMUDLCPJBIHSOQZVN"	"RNTZQHMFUVWDPSALEXCOYIKBGJ"	"AVJHNYEOCMDTPUKBRFZGIWLQXS"	"TBOWAEJPZVFLRDSUYGHQKXICNM"	"IFKQWEGXRJTALCDBZNUYOSMVHP"	"XABLNVDQRTFWESOZGYHIUMCJKP"	"WZURDHXTGABLMKQJOVFSENPCYI"	"XWMTEKQHOURVGBYAICSLZJDFPN"	0	10	5
"main"	146	"charlieConf "	" oneCued "	0	" right "	8	270	"T "	0	"T "	1	1	0	0	"ADJEGVRQSWKPMNBLIYOCZFXHUT"	"NDUSGIBTZMYWLPAHVJKCORXEFQ"	"XBAKQZCHJMFLOYTNSIUEWGDVRP"	"SPNMILEFJDZCGTUKBHXYRWQOVA"	"YCEOQXVGSTARHMZWJNLPDBUIFK"	"LHGMCIYZUTBPWVJNFQDAOSRKXE"	"VKTJINXOSMACGBLRUZFEDWQPHY"	"MQGCSYIWVAHUDOZLRFJNXEPBKT"	0	7	7
"main"	150	"charlieConf "	" oneCued "	0	" right "	8	0	"O "	0	"N "	0	3	0	2	"ARQBFVXLHTSIJWDCEZMUYKNPGO"	"PUFCIZKBQGLHYSODRWAMXTNVJE"	"JQKRBHNYUOVDGSLPXCTFMZAEIW"	"BGEFVLWZINCORPYTHKQJMASUDX"	"VCUINMPKSOQYDLRAHZWEBTFGJX"	"XGNLQTWOEMUIKZHFBPCJAYDRSV"	"ICGQKOTHXLAZPFNBJRWMVSEDUY"	"SZVYUXWPRBTACJDKFNEIOGQMLH"	0	9	11
"main"	151	"charlieConf "	" oneCued "	0	" right "	8	225	"J "	0	"L "	0	5	0	17	"RZJPKLQFSHWOYUMNXVDIEGCABT"	"QRSHDKOAVFJBPLGMZYIXTECWNU"	"DIVMAFQTEJHYPSUGZKXOLRNCWB"	"JDFGOTBNHVYUCMPQZIKAXLSREW"	"YJWOGDATPBLUCZKHSXRFMVIQEN"	"GWTVHILZYDKSBCPUQREMXFAJON"	"TFOKWGJZMHARUSVXNYDEIPLBQC"	"IWHTJKSCLOPEGDYRQXAFZUNBMV"	0	6	23
"main"	154	"charlieConf "	" oneCued "	0	" right "	8	90	"D "	0	"D "	1	0	0	0	"CAZVBOMTDQXPRESNULFWKYIJHG"	"LGUNORFBMYIZQKSWEAJDCXPVHT"	"YCKHTUJZFLXSVOBIMRDEPWANGQ"	"YLTPDMVQAXWGKFEZNCIBHUJROS"	"KFNRYEGXCHVSMWAIPDJZOTLQBU"	"UFAWEJPKRVYBCHSOLMZQNDITXG"	"RALCZDKJYGHXVNBEFOMQPSTUIW"	"LHEZFWMONSGXTDUKBIJVAPRCQY"	0	8	8
"main"	156	"charlieConf "	" oneCued "	0	" right "	8	135	"C "	0	"N "	0	1	0	1	"MNRLIYOTQEKFGZSJCXPHADVWBU"	"MYJXIWQPNCOTBEKDASHVFGZLRU"	"SXQMHFVPIGNRYJLETKWZDCUBOA"	"GRUYTMPLVCQDWKNHZBXOAFESIJ"	"EVJWCIKRPOBZXHFSYGLTNAUDMQ"	"DJIFKGMAXQUCRBHVYPNWZSOELT"	"ZBXURSKDQMEVIJWGALYNCHOFTP"	"CGWVXZJQILDUEBNYMTRSPAKOFH"	0	8	9
"main"	157	"charlieConf "	" oneCued "	0	" right "	8	315	"X "	2	"R "	0	6	0	1	"AJPIMSCVBEDLUOKFNRYXHTWGQZ"	"MRZOASTHKPUJGFQCELNYIXWBDV"	"QOFJRDVXAIGEUYBTPLCZHKSMWN"	"EHVJUNKYOGQSRZBTWDLPAFCIXM"	"EVMWNOIUGBDASXFCLZYQRJPTKH"	"UINLMTGEYWHCVDQOZRXKJPABFS"	"OGMDLHERXNJKASPFCUBZIQWVTY"	"YEAIMVBPDGUTRZHNOWCSQLFXKJ"	0	7	8
"main"	160	"charlieConf "	" oneCued "	0	" right "	8	90	"E "	0	"U "	0	6	0	-1	"WKCEQNLSORBYGTDPIHJXVUAFMZ"	"HYESUPJMZIFAGNCWDQKVTXROLB"	"KXLHYJNTPFZUDGEVIARWBCOSQM"	"GVTLRKXPOAZYEHIJDNQBWSUMFC"	"NOKZTSYMPXERGLQVBUFCIDJHAW"	"RTLBAFXPYGNOKDQISJVHEUWZMC"	"OWJVFILZSEUBGDKPMRQAXTHNCY"	"LNVQUBRMTEOWKJZPCDYSAHFIXG"	0	10	9
"main"	161	"charlieConf "	" oneCued "	0	" right "	8	270	"T "	0	"W "	0	2	0	2	"EYXVJZCPNSKUBIGAWHMTRFODLQ"	"UVGLAHMNTXWIFBJQYERCOKZDPS"	"QPXYHZWKTEALIFRUSCBDMOVNJG"	"VSLTRIYEXWGUBCHMNJKZPOAFQD"	"TSXKMFAVZLGHOPNQIUYJDCBWER"	"SJRGFBOWLNXTKZPQIHDCAYMVEU"	"IXMFBEQNHLWZJOAYGSKUDTVCRP"	"TEDHXJNVOYWLCIFBMUPKSARGQZ"	0	6	8
"main"	164	"charlieConf "	" oneCued "	0	" right "	8	270	"I "	2	"W "	0	4	0	-6	"TKJMVLPFAGZQURNOEIYDXHSWBC"	"BISVMHPXDOZCLYJUQAGNWFETKR"	"DMUIKCTGHVZJNWQYPERFXLOSBA"	"YIUPGXJRHQLOBMTSFCADVEZKWN"	"HINGQFRWKOZLVEPXYCSDTMUJAB"	"HOBJILZQXYDWGURMVCPKAFTSNE"	"UMIKNHJGPVCTRSYXFZEAQWDLOB"	"UIKEOQZLPRMGXVNWBCDTHSJYFA"	0	7	1
"main"	165	"charlieConf "	" oneCued "	0	" right "	8	90	"S "	0	"W "	0	3	0	3	"XKWQSBTAJHRLFZONYCIMPDGVUE"	"GCHDPAXVYUOKIWSQFTZMRNLBEJ"	"KAVQLTZRUEXBDHFPCGJIMYSNWO"	"FKAQIXGWRMSZUBPHTOVNDLCEYJ"	"VBNYSFLOKPGXHTARCMWJIEDZQU"	"BRCYHTDUIZKNWXGFAOQVPMSJEL"	"NGCTZORXWPESBHFLIDAMQKYJUV"	"EVBDFHAJMZCLPXROISUWTQYGKN"	0	7	10
"main"	166	"charlieConf "	" oneCued "	0	" right "	8	315	"C "	0	"P "	0	1	0	1	"UBYZNHSIJXGWOETLRCMDKVQAPF"	"YFBADUZENGPCLSXIHVKJTRWQMO"	"QYSXGHAIDWVZMLOTFUECNPRBKJ"	"HRDXEQOITWBZUFMCAVKYJGNSPL"	"JHBKRMZQTNXSCDLPOAEGYIVUFW"	"SRPJKITNCAEXVLBUFMODZGYQWH"	"TDCXWFGAKIPNBRMLSVJOUZEYHQ"	"PIMCWOQFHLZSEJDVRKAXUBYTNG"	0	10	11
"main"	167	"charlieConf "	" oneCued "	0	" right "	8	0	"U "	0	"Y "	0	7	0	3	"SLTUONCRPEIKXDFGMJYQVBHZAW"	"ZGNQRJWMAVCTEOBDKHUFYSXILP"	"IOMBKQYDXELVJPRHZFSUCWAGNT"	"POQBYWKCLXEGDJISVHNZRUMTFA"	"YHQMVBRGUXZCOJTPEKDFNLSWIA"	"UNGLHAPMBCIVTDRYWXSZEJKFQO"	"DTSNZCEIHLFVGKUJQYAWBRMOXP"	"MGQRJZYDAUPLWOBVTKXSIFENCH"	0	6	9
"main"	172	"charlieConf "	" oneCued "	0	" right "	8	135	"C "	0	"V "	0	4	0	1	"DCPWUXSHANGOFMQYVZLJIETKBR"	"ABMWJVQKEDNYZFLOCSRPTXHUIG"	"AJWPDICSFOLVMTQBEZXKGHYURN"	"POMDLAEZYHINTCUSFVBGKRWQJX"	"ASXDOJHTVCWUMFZKIPQRLNYEGB"	"UHFCSEORITQZLWKYMXNDPGVBJA"	"LOCMFWENDKZTGYBQXVARHIUJSP"	"SZAWKJMTEVGUQLCYODXNHPBFIR"	0	8	9
"main"	174	"charlieConf "	" oneCued "	0	" right "	8	0	"U "	0	"R "	0	5	0	1	"UYMHTCVZKQIEPBFLWANGRODXSJ"	"QFYBLHMTJSURXZNPCVGADOIEWK"	"PXSGVCRMILUJWBYEZANKFOTQHD"	"WDZJALVPYUXNIHGEMTKQCRBOFS"	"TLNOXZUSQAFPJDVMWGEKBYIRHC"	"GKWFMVCSRUZNHIYQDLABXOJTEP"	"RLFMDIBEZOXJQATCUYPVGWSKNH"	"XVZULEMTYWJCNSRQBOFPIHADGK"	0	8	9
"main"	176	"charlieConf "	" oneCued "	0	" right "	8	270	"E "	0	"S "	0	5	0	-1	"VLRWGSJAUKQTOYNBHFCIPDMEZX"	"WAEDZHOYMLXNRQBJPVUGTFKCIS"	"TKHDXPGLJROFUNVAYCESIZQMWB"	"KNXIEBLMYORDGHJUQSZPACWVTF"	"CAUOPHDQBWXIKENVRSJLTYMGZF"	"XUHCTJWGVESKZNMPDAFBIRYQLO"	"CMZUDNAOHQKGXTBYLJPWFRSEIV"	"UWFDGQHNBCXTOZVMKAIELRJSPY"	0	10	9
"main"	177	"charlieConf "	" oneCued "	0	" right "	8	315	"S "	0	"T "	0	2	0	2	"KMCQGZOYJVFUDANHERWTIBSPLX"	"CIZYMVQWLHOFBPSDAERGKNXTUJ"	"UABMLXTWSINKVGPYHDZORJQEFC"	"GPNRLAWHFEBOMDKZYQTJVICUXS"	"JZKMXUTSHOGCDNRYFIWPVQELBA"	"TPRFQKSNUVLZGBCAOYDWEIMXJH"	"WLANYFREMOSUZQHGTPDCKIJBXV"	"CEMXZGDPHVANYTBOQSWLKIUJRF"	0	6	8
"main"	178	"charlieConf "	" oneCued "	0	" right "	8	45	"P "	0	"V "	0	0	0	2	"EDLSBTVAPICQZKYFUXRGWHJNMO"	"SDRJOXVHWFGEIQCUYNTKZMLBAP"	"QSCFUZWYHVLETXBJGPKOIARNDM"	"IRGVNBKDLJFXMAQWZSUCTEOYPH"	"VSNZEPWCHUADIMLFJKRTGQBOXY"	"XNCSDGEJFAHKVBWOIQMLURYPTZ"	"RQOXHJAPIDMTBKLZYWGCENSUVF"	"SPOCZYKFRLGEHNQVAMBWIXUJDT"	0	6	8
"main"	181	"charlieConf "	" oneCued "	0	" right "	8	180	"D "	0	"D "	1	3	0	0	"NTZOGBMYXLCFKPEHJSQVUWDRIA"	"RJZTOSAVEKDUNMWPQXCYGBHFLI"	"OXTZDURFSCVQHNELKGPMIYWBAJ"	"MSNTYOAUWDJKQZHLBRGXVCEPFI"	"OVBGQWRHUEJXKYFTAIZMNPDSCL"	"XWDHSOEFMRANJVBKYCLPZUIQGT"	"VESQYGACTHOJDWBPKXUIRNZFML"	"TCDLJNFHQZVKURPWEAOXBSIGYM"	0	9	9
"main"	182	"charlieConf "	" oneCued "	0	" right "	8	0	"C "	0	"R "	0	0	0	3	"VZJAWKNHPRDFCBOXULEMYGSTQI"	"NGYFMHAUOIELWZBVXCSDQJRPTK"	"NEVTOKQHDSAWGFICMUJZLRYPBX"	"DBYTSIAQPMJZLVOGKCFUXRWNEH"	"AJMBNCFIYPLVEXORHZGWTSDQUK"	"CHXIUGDSMLYRJTZEKNOVAWFQPB"	"CBTHAQNKGDYORZXJVWMEUSLFIP"	"RJVNCESBPFZUQTDAWGLHXYOKMI"	0	9	12
"main"	185	"charlieConf "	" oneCued "	0	" right "	8	180	"M "	0	"K "	0	2	0	-6	"LFOZGSVHKEIBDTPXQNUJRAWYMC"	"CTZWKBUVGNRFMEHDXSAIQJOLPY"	"GEIMNXLYZKFRVHTBDOWPJAUCSQ"	"HKXDLCIORZTMGBQUWYJPFAESVN"	"SUHZYLTEJMWRCNADGVIOQKBXFP"	"FEWBJZPLRNQISXDAVHKCOMGTUY"	"REGPAFVNULMQXDBIKTCWOJSHZY"	"FOQKDHMVCPANRXYIEBUSWGZJLT"	0	9	3
"main"	187	"charlieConf "	" oneCued "	0	" right "	8	225	"A "	2	"A "	1	0	0	0	"GKSQIEAXRDVPUTZHNYWJFMBLCO"	"KECUXVFYOQLWTDPZIAJRHNSGMB"	"QALZSIETDNWVRUMHJBKCPGFXYO"	"JRCTVSKWMDUNLIEOYFABZGXPQH"	"YHCAUXQOVZEGSJWMRKPDLFBNTI"	"FWSNOYHGCQJKLRUAMPXZEIVBTD"	"UJGVHNYDTQFRMWKEISPOACBXLZ"	"EOIFVSQHTZPRCUGJXDYNAKWMLB"	0	6	6
"main"	192	"charlieConf "	" oneCued "	0	" right "	8	315	"O "	0	"K "	0	0	0	18	"RIADCBXKQYUMNPSHGWFVLJTEZO"	"WLFJNRKGXQCSPBDVUZMHTEYAIO"	"KDQYGMHVWFJZIETCBUONXLASRP"	"SAOYDIJNXPKLCTBZVRUMEGFWHQ"	"ILJXKOPWVNEFYRDCQMAZHTGBSU"	"BDENXFJITWSCUVQARYPGLHKZMO"	"UHMFGRCOEBLXZJKSQVIPYADTNW"	"JIQDCYEURFWHMKZPVGXNSOBALT"	0	7	25
"main"	193	"charlieConf "	" oneCued "	0	" right "	8	135	"T "	0	"A "	0	5	0	14	"NWJEYUBZHAOXGKVDMLPQCFRSIT"	"YZATUBGKJELHVQFNDPROWIXSCM"	"UTRHJYZBVMCISXEQOALWNKFGPD"	"DZWKMGSJTLVPQYHBFNIUAXCOER"	"EWJOICGMDUTKAHYLNPFRQBSXZV"	"WMKNIGVADFHROZPCBUXLJTSEYQ"	"ZCWUJXVRYFLHDBIGAMTSPQKEON"	"PANZUXJWLHBGSOMDYIQKVTRCFE"	0	7	21
"main"	195	"charlieConf "	" oneCued "	0	" right "	8	90	"G "	2	"R "	0	1	0	8	"HPWJVXYTFMUKCIRNZOBEDGASLQ"	"JOLYXZUCRTDQFKHVGMNPWBSIAE"	"PGVLYKJXWEQRFCOUTMDABHNZSI"	"ZDILOKJHECMTBNSYUFGPVWXRQA"	"JGSRHOMIXQZKVPYBCDNFALTWUE"	"JPAHLIVZYXGTQENSFDCUKWROBM"	"OYIAVBRHGTDKFJWZCSQPMUNLXE"	"NLMUPCRIDSTFBWGOYAQXEVJKHZ"	0	8	16
"main"	200	"charlieConf "	" oneCued "	0	" right "	8	270	"A "	0	"U "	0	0	0	1	"TXZWSROLUAYFJECNHIBMQGKVDP"	"JOKGQUZSIBMXRNFVCHLYPWAEDT"	"OJHCVLAUDTNWGKFSMIRXYPQZEB"	"JDTHQNGPOBXYFURAZILSEKWMCV"	"GXUZKRTJHVEPFIAONLYSBQMDWC"	"YCFMKWZOHIXLTANUGQDPSEVJRB"	"VRINWDQLKZMYACJXFGUBOSPHET"	"DBAPLTYFWQVCHOEGMKSUXINJZR"	0	8	9
